*_**********_**********_* 
．．．．．．．．．．．．．．．．．．．．．．．．． 
．．．．．．．．．★︵＿＿＿︵★．．．．．．．．． 
．．．．．．．．．／　　　　　＼．．．．．．．．． 
．．．．．．．．．︴●　　　●　︴．．．．．．．． 
．．．．．．．．．︴≡　﹏　≡　︴．．．．．．．． 
．．．．．．．．．＼＿＿＿＿＿／．．．．．．．．． 
．．╭╧╮╭╧╮╭╧╮╭╧╮ ╭╧╮╭╧╮╭╧╮╭╧╮．．．．．．． 
．．│              
．．╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛╘∞╛．．．．．．． 
．．．．．．．．．．．．．．．．．．．．．．．． 
//如果你抓包了获取到了直播源，请自用，别公开，谢谢！// 
 
🇨🇳央视频道,#genre# 
J Sports 1,mitv://generationnexxxt.com:19806/ec9e8e130dc8450f9ab54033ec0838cb
J Sports 2,mitv://generationnexxxt.com:19806/61de10ba994a49ebaedf836962f9065a
J Sports 3,mitv://generationnexxxt.com:19806/00003bb75b5044739df061845fc5ddce
J Sports 4,mitv://generationnexxxt.com:19806/8b6d39de46c7464297947f368e623270
Skynet Sports HD,mitv://generationnexxxt.com:19806/a058e07556204a1ab4287b441eb54e05
Skynet Sports 2,mitv://generationnexxxt.com:19806/fb0b368a0dce4d7c8b9002a3180d8d2f
Skynet Sports 5,mitv://generationnexxxt.com:19806/cfb47a7ba5d2491ebe8b354e58c1cc43
Skynet Sports 6,mitv://generationnexxxt.com:19806/b5ee6b4f6bb543cd8a1f426faa16821a
Fight Sports,mitv://generationnexxxt.com:19806/78bd0cc13a8840fcb8af0440258a8357
ESPN,mitv://generationnexxxt.com:19806/eb2c51ee510841a9b7845b6d13309e9c
HKC 18,mitv://generationnexxxt.com:19806/2ea5b3599fc94ffbaf94bcec0b1a436d
HKC 603,mitv://generationnexxxt.com:19806/2141e79414314275a21c96d6b9a74933
HKC體育台,mitv://generationnexxxt.com:19806/edd0e12a6a464363a6bf754f4ecc0b99
HKC Sports Plus 1,mitv://generationnexxxt.com:19806/82f71e9986084c86a85807f6fa9ab8a5
爱尔达体育1台(备),mitv://generationnexxxt.com:19806/b3e6a712313c430cbe0563953d8bc1bf
爱尔达体育2台,mitv://generationnexxxt.com:19806/f6c91b97b74a43e4846aff1c433be935
TRACE Sport Stars,mitv://generationnexxxt.com:19806/d15336bedfd4443f9bbbf66af10c05e7
博斯高球,mitv://generationnexxxt.com:19806/1e686749d70e4930be5b926def713907
博斯高球二台,mitv://generationnexxxt.com:19806/9ad2e789a1f24414b5ba3bce8225638f
博斯网球台,mitv://generationnexxxt.com:19806/eabbb39b2df84ec7b180dd07d003e801
博斯魅力网,mitv://generationnexxxt.com:19806/79e1743aa91c4a3f9b356d3e623aaa1e
博斯无限台,mitv://generationnexxxt.com:19806/388b178d61794d16a7f53bbea14a1d82
博斯无限二台,mitv://generationnexxxt.com:19806/c72f3545e44c43ada003f77cb4fbfcad
SPOTV,mitv://generationnexxxt.com:19806/c028696060a84386bcd49c9e012904d7
博斯运动,mitv://generationnexxxt.com:19806/69f6752a9d7b43d4b82c649b645a6028
ELEVEN体育2台,mitv://generationnexxxt.com:19806/1361798c02e24ee29c845b70ee4b5715
智林体育台,mitv://generationnexxxt.com:19806/8aec43ce170d42ee8168f04aad54ba6d
博斯运动二台,mitv://generationnexxxt.com:19806/13330f2946b14921ac4ba04f38403f80
beIN Sports,mitv://generationnexxxt.com:19806/46375137a35944a38e828ec083096cd9
Eurosport HD,mitv://generationnexxxt.com:19806/aa9706fa55c84772a56fd959f7abdd45
Hub Premier 1,mitv://generationnexxxt.com:19806/4b83405f738042d084055fee7295f311
Astro SuperSport 5,mitv://generationnexxxt.com:19806/09638fd935964473a20e9260baf2a756
HKC Sports Plus 3,mitv://generationnexxxt.com:19806/a27709fdfa574a5f9ca52c490a37435b
NBA,mitv://generationnexxxt.com:19806/65f8f2a53b6342ffb4b8d2a8542bc623
eGG Network,mitv://generationnexxxt.com:19806/afc9e147576d41eda59da886563a3d1c
CCTV16,mitv://generationnexxxt.com:19806/1fad65cc089b41fb9f35b66bc73800e4
beIN Sports 2,mitv://generationnexxxt.com:19806/1aa64e5459b04b32a0618b7226e0a3c0
爱尔达体育1台,mitv://generationnexxxt.com:19806/22b207b2ae5e42dc81069148be39a031
爱尔达体育3台,mitv://generationnexxxt.com:19806/e29ea7f3ca40439793b00f6006322f12
Hub Sports 1,mitv://generationnexxxt.com:19806/5b7034df7dcd4ccabcb0137f0991a274
Hub Sports 2,mitv://generationnexxxt.com:19806/2d881919b62242f4930fda32837eb7df
Hub Sports 3,mitv://generationnexxxt.com:19806/6101d0aff0654f73812cb15c57df9f59
Hub Sports 4,mitv://generationnexxxt.com:19806/6324a78a0d4549fc859b68804438bbe6
Hub Sports 5,mitv://generationnexxxt.com:19806/58395e1ea80a40069a5e30c9917d1a97
Hub Premier 2,mitv://generationnexxxt.com:19806/a52cc083e7324b2dbd8090feecc66033
Hub Premier 3,mitv://generationnexxxt.com:19806/758cc0162ca14f8fa7c343d94a60bbaa
Hub Premier 4,mitv://generationnexxxt.com:19806/63c113c5000c33e60c09bddc378b7580	
Hub Premier 5,mitv://generationnexxxt.com:19806/8e3b8175500b492484df4112711ca978
Sky Sports F1,mitv://generationnexxxt.com:19806/8d0465b1adcc4d5aa8a9fd3c6573da3c
Sky Sports Arena,mitv://generationnexxxt.com:19806/8af1b56b67504c4fbf3151129ab9c4d8
Sky Sports Main Event,mitv://generationnexxxt.com:19806/347b0cb9ec284f25883567a0e9fee211
Sky Sports Cricket,mitv://generationnexxxt.com:19806/4c8af69d907a45a5a2fc2977409bf3ef
Sky Sports Action,mitv://generationnexxxt.com:19806/832cfec045fd458f9a490f07770bb879
Golf Channel,mitv://generationnexxxt.com:19806/69981dfb0eb64aea9b1216f81dd80909
CCTV9,mitv://generationnexxxt.com:19806/5f684b66c63e4e13a64d397bdcfc6080
国家地理频道,mitv://generationnexxxt.com:19806/9a869b3585c84caf9c7b9a3fa091e44a
探索频道,mitv://generationnexxxt.com:19806/14dd277b71834ab88a92f6546dec3ae2
TLC旅游生活,mitv://generationnexxxt.com:19806/f522964c7c4443bbb4de42df825063fa
动物星球,mitv://generationnexxxt.com:19806/5e52c801c56f4ba499249811817d1fdf
Nat Geo Wild,mitv://generationnexxxt.com:19806/789748eb75bb4c3b9522742df4eaee1b
ELTV生活英语台,mitv://generationnexxxt.com:19806/db771beeaba44c6bad9a8801f8071035
达文西频道,mitv://generationnexxxt.com:19806/482d96c33284452f9f0a72ed1131a78f
国家地理高画质野生频道,mitv://generationnexxxt.com:19806/3b9bf42549604a2ab036b392b5108cf7
BBC Earth,mitv://generationnexxxt.com:19806/3c2c6ac179f448f5ae5d9cc8abc5efb4
Discovery Asia,mitv://generationnexxxt.com:19806/63ec7853effa4011a77569913c8fe5e7
Discovery科学频道,mitv://generationnexxxt.com:19806/7157f2127328417daedb7083ac5e7ea2
DMAX,mitv://generationnexxxt.com:19806/40a2d5922fb24a5f96900536dc212cbf
EVE,mitv://generationnexxxt.com:19806/cb003e49d5224ce09856f1c1770c32e5
滚动力rollor,mitv://generationnexxxt.com:19806/7d325479411f41c49a945e80c7bdaf97
历史频道,mitv://generationnexxxt.com:19806/de642a93cfae4af18c8e47af38c796ce
罪案侦缉频道,mitv://generationnexxxt.com:19806/86f73b65769a48bbaf9bd83fd430df8a
BBC Lifestyle,mitv://generationnexxxt.com:19806/f030035e810744eebe54fb9a30b6497b
LUXE TV,mitv://generationnexxxt.com:19806/63c2fe237e75428eaaea2ae9fd1750ab
Lifetime,mitv://generationnexxxt.com:19806/adde7c4d8aaa48638f0ec9d36f5c2c93
KLT-靖天国际台,mitv://generationnexxxt.com:19806/e4a17f356b044d28b014797d13fd9d58
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/61c2aee42c734f499d74af79bb820207
Love Nature,mitv://generationnexxxt.com:19806/e847a5ed513f4f7d84611b80996078f4
美食星球,mitv://generationnexxxt.com:19806/48a5325e74354deaa422edba7a4a75b6
亚洲美食频道,mitv://generationnexxxt.com:19806/1ba5704443ec4f0aa32e9eb079008758
Food Network,mitv://generationnexxxt.com:19806/59775ab5a3ac40be8aaf5db50417b2c6
亚洲旅游台,mitv://generationnexxxt.com:19806/b560014689fa4f339bf68f059ca51255
EYE TV旅游台,mitv://generationnexxxt.com:19806/0b1bdbbf73a5429ead599b28ba908e94
时尚频道,mitv://generationnexxxt.com:19806/f6d54ea8fafc433ab2c56d4929cbdd75
TV5MONDE Style 生活时尚,mitv://generationnexxxt.com:19806/50a3974dcf7e431c91e8f212d708cd0f
Travel Channel,mitv://generationnexxxt.com:19806/15369bd05a294d3087377848d53a0a98
CCTV14,mitv://generationnexxxt.com:19806/85745f450c384b1e9a8b632423828e4f
CN卡通频道,mitv://generationnexxxt.com:19806/9416888b4b504892afeb4d99f58246a7
星空卫视,mitv://generationnexxxt.com:19806/940e43349642479a843d8b9bc53c47d3
动漫秀场,mitv://generationnexxxt.com:19806/606e6f2ed605464398838a28a8eedcca
MOMO亲子台,mitv://generationnexxxt.com:19806/c04e318700e14ac5b8ec73dc1e60e1ef
Astro小太阳,mitv://generationnexxxt.com:19806/783861d0aade442c87f4e0dafaf6eb2a
Astro Ceria,mitv://generationnexxxt.com:19806/91018054446042e183ac5f3bdc296f7c
Cartoon Network,mitv://generationnexxxt.com:19806/41375bcbd5094f538f132d3ebb9b2ea6
Nickelodeon,mitv://generationnexxxt.com:19806/f2783df879aa424b9402999698bcd55f
Nick Jr.,mitv://generationnexxxt.com:19806/05c5813e22bf4475b416ec1b35280aa3
Boomerang,mitv://generationnexxxt.com:19806/317cf636b2d448d0867cc1f976064d8a
Animax,mitv://generationnexxxt.com:19806/8e7e1ecb1d064b0e90e168937dc4f803
尼克儿童频道,mitv://generationnexxxt.com:19806/1fee10b3989e4ec7a2c5dfb578c3e4ce
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/11dd85ae6815446bad329bd481096016
靖天卡通台,mitv://generationnexxxt.com:19806/55ab53ad74784fa7b89c3640728faa52
达文西频道,mitv://generationnexxxt.com:19806/482d96c33284452f9f0a72ed1131a78f
Nick Jr.,mitv://generationnexxxt.com:19806/9cb8c8c56c034d738c6b796fd54493a7
Cbeebies,mitv://generationnexxxt.com:19806/e5360fdf2a47418585237c926dfdbaa9
Dreamworks,mitv://generationnexxxt.com:19806/79e76bb4177440f9a318d5a3e5aebc42
Hands Up,mitv://generationnexxxt.com:19806/71c595ca79444d38bb75c51ed6af947d
CCTV6,mitv://generationnexxxt.com:19806/fabe340b1cc94bc8a42db4844fb7e497
天映频道,mitv://generationnexxxt.com:19806/92386b47be6544dca5c536204bddc813
天映经典,mitv://generationnexxxt.com:19806/0229760baf0a441bba169ee12d860fb7
tvN Movies HD,mitv://generationnexxxt.com:19806/0c39816f6b864d57a8a7c9c956e31952
HKC电影台,mitv://generationnexxxt.com:19806/dd45accdb93f42b8ae129d7b4bcc1ba5
凤凰电影台,mitv://generationnexxxt.com:19806/9fd9601feb7545e5941996eaefd3fcc3
卫视电影台,mitv://generationnexxxt.com:19806/5382930e1b6d4d87848b2ea1c5408af4
东森电影台,mitv://generationnexxxt.com:19806/12a9884e3f8c4001bea0b328a130ac65
纬来电影台,mitv://generationnexxxt.com:19806/3f15b50db3b142c3b7653d71af90318b
龙祥电影,mitv://generationnexxxt.com:19806/da4d157813624a6380e1fa88be5a4034
HBO,mitv://generationnexxxt.com:19806/2bb7775a3c4a45a4b552f6d819f3c123
东森洋片台,mitv://generationnexxxt.com:19806/9934b0fe4f3e41c2b2c0da6262d7c88e
AXN,mitv://generationnexxxt.com:19806/fd7f630dec3342fca3ba48f1a57315f6
好莱坞电影台,mitv://generationnexxxt.com:19806/76b2dbe2f8ac4fe3aabc5119f3378d31
CINEMAX,mitv://generationnexxxt.com:19806/213cd3fd63f647ca9b30ad0ad67d9a11
纬来育乐台,mitv://generationnexxxt.com:19806/84885be7539246d1b1d7ceaf05259eab
HBO强档巨献,mitv://generationnexxxt.com:19806/c3f10bb71ea74bb68c9390b3cc7c50c0
HBO原创巨献,mitv://generationnexxxt.com:19806/69492ac4bba34a11a8de21792a376baf
美亚电影台HD,mitv://generationnexxxt.com:19806/dd098e4bd8c4432da26bf91235f43596
龙华电影,mitv://generationnexxxt.com:19806/caa18819e3884ce9813a067530171bf2
星卫HD电影台,mitv://generationnexxxt.com:19806/d050c38fac8c411aaa9b9a300aeaa1e4
靖天映画,mitv://generationnexxxt.com:19806/6caa39c31eef4f81bfbad1bde5618aef
靖天电影台,mitv://generationnexxxt.com:19806/37f508458d18414ea7ea39ef3094e33a
WARNER TV,mitv://generationnexxxt.com:19806/d4639fbf11424dcf8f2614071d57b567
Star Movies HD,mitv://generationnexxxt.com:19806/3fbe4196c67f45ff9312d1617df03ac4
AMC最爱电影,mitv://generationnexxxt.com:19806/596bc566f5024110b7a9832f4a4e1f86
HBO Family,mitv://generationnexxxt.com:19806/0f5c08c72c364df8b0a97c837e81802d
CatchPlay电影台,mitv://generationnexxxt.com:19806/a1b6fd58115c4a7392ff9b43d5fa1461
CinemaWorld,mitv://generationnexxxt.com:19806/51cabd19f61f4d0797a9950573c68c33
壹电视电影台,mitv://generationnexxxt.com:19806/0c547d4f29db4bef9790f259ee669818
采昌影剧台,mitv://generationnexxxt.com:19806/31c35d1e653f48a6a1ef0ae3afc21216
BOO,mitv://generationnexxxt.com:19806/d01f4e4805c743ea82f6623c4859e3c9
Thrill,mitv://generationnexxxt.com:19806/20093cc9ef3e4571ae35a29f08682471
功夫台(华语),mitv://generationnexxxt.com:19806/651ac61abc284f0598508227494861df
HITS Movies,mitv://generationnexxxt.com:19806/9e0e356e598d4116a9d0f3144516bdfa
SHOWCASE MOVIES,mitv://generationnexxxt.com:19806/beabba149e874fc8a5af2b656d596816
影迷数位电影台,mitv://generationnexxxt.com:19806/ff075ec54a154e2bb7d95b92c89dff59
美亚电影台(粤语),mitv://generationnexxxt.com:19806/ffc2cb77727a4ae19ad234de76c840fd
CHC动作电影,mitv://generationnexxxt.com:19806/1c38c3ebe98f4365978a213d84d1d11b
Star Movies Gold,mitv://generationnexxxt.com:19806/2a0a75b0d7a64e1189c7881c236b4a80
CHC高清电影,mitv://generationnexxxt.com:19806/dd917220abee49abbee90ffa427117ce
CHC家庭影院,mitv://generationnexxxt.com:19806/502a4e7d1559401dbf6d8fbbd765d4a9
东森戏剧台,mitv://generationnexxxt.com:19806/c2acef8d4ce8440781092f9c6c310f7c
八大戏剧台,mitv://generationnexxxt.com:19806/ce1d90d9e1254c94a845f28fb7fdf121
纬来戏剧台,mitv://generationnexxxt.com:19806/a6680a9740024f0aa3f6a67c8626cf64
三立戏剧台,mitv://generationnexxxt.com:19806/410a9eec5c1d4c5191ee06a59b828a58
龙华戏剧,mitv://generationnexxxt.com:19806/62a2bca1f9f844688a5c1bb78a163e13
靖天戏剧台,mitv://generationnexxxt.com:19806/e2737ea759454aa78156c25d861a9de9
靖洋戏剧台,mitv://generationnexxxt.com:19806/146f03a272894fdd97a4b57059c139e3
EYE TV戏剧台,mitv://generationnexxxt.com:19806/d95a1bbfe35f4b9ba69f50ce0d2e4618
爱尔达影剧台,mitv://generationnexxxt.com:19806/3ead6bd41aaa4df2be79322afa7a3841
Hub娱家,mitv://generationnexxxt.com:19806/4488ebccc495473986b193dab33b7527
亚洲剧台,mitv://generationnexxxt.com:19806/33c1ad8276a34a8e8c46965da4f44e19


✈️岗苔3,#genre#
中天新闻,http://www.336699.live:1935/blockfour/4gtv-4gtv009.stream/playlist.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
寰宇新闻,https://pull-l3-cny.douyincdn.com/live/a9e3982a798d13ba350075af6cff4119.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
香港卫视,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
中视菁采,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/172
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
原住民,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
原住民,http://streamipcf.akamaized.net/live/_definst_/live_720/chunklist_b1500.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
香港电台普通话,https://rthkaudio6-lh.akamaihd.net/i/radiopth_1@355869/index_56_a-p.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
美国中文,https://cdnts.sinovision.net/livestream.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
美国中文,https://cdnts.sinovision.net/livestream.m3u8
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8
公视,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/168
华视,http://hk.crtv.store:80/h9LfGk6jVB/WXcrtv2020/165
华语电视,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
연합뉴스TV,https://wms211-kortv.akamaized.net/a_live/34402987/smil:20ch211.smil/chunklist_b2500000.m3u8
民视新闻(5G),http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台视新闻(5G),http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
TVBS新闻(5G),http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
东森新闻美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
东森电影台,https://pull-l3-cny.douyincdn.com/live/944047a54a200b7c2cb875623b31a10d.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
华语电视1,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
TVBS新闻台,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
大立,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
HBO HD,https://pull-l3-cny.douyincdn.com/live/b2478a833f3e8b439b680048fcbf7786.m3u8
HBO HD,https://pull-l3-cny.douyincdn.com/live/b2478a833f3e8b439b680048fcbf7786.m3u8
纬来戏剧,https://pull-l3-cny.douyincdn.com/live/cf93b19e055f2800058541033c0c4355.m3u8

_1314,#genre#
♥️看情况更新,https://vip.ffzy-play9.com/20221128/12501_0bff03a0/index.m3u8
♥️彩虹e臺,http://162.19.247.76:22222/live/caihong1/index.m3u8
♥️彩虹電影,http://162.19.247.76:22222/live/caihong2/index.m3u8
♥️松视1欧美版,http://live.redtraffic.xyz:80/interracial.m3u8
♥️K频道欧美版,http://live.redtraffic.xyz:80/threesome.m3u8
♥️惊艳台欧美版,http://live.redtraffic.xyz:80/cuckold.m3u8
♥️粉红台欧美版,http://live.redtraffic.xyz:80/teen.m3u8
♥️潘朵拉欧美版,http://live.redtraffic.xyz:80/pornstar.m3u8
♥️一本道欧美版,http://live.redtraffic.xyz:80/bigass.m3u8
♥️松视1欧美版,http://live.redtraffic.xyz:80/fetish.m3u8
♥️玩美台欧美版,http://live.redtraffic.xyz:80/pov.m3u8
♥️二本道欧美版,http://live.redtraffic.xyz:80/blowjob.m3u8
♥️松视3欧美版,http://live.redtraffic.xyz:80/bigdick.m3u8
♥️HOT欧美版,http://live.redtraffic.xyz:80/hardcore.m3u8
♥️松视1欧美版,http://live.redtraffic.xyz:80/bigdick.m3u8
♥️松视2欧美版,http://live.redtraffic.xyz:80/bigtits.m3u8
♥️惊艳台欧美版,http://live.redtraffic.xyz:80/cuckold.m3u8#http://cdn.adultiptv.net/cuckold.m3u8
♥️香蕉欧美台,http://live.redtraffic.xyz:80/milf.m3u8
♥️彩虹e台,mitv://generationnexxxt.com:19806/26193e4740334b55b5ac2a2055439296
♥️彩虹电影台,mitv://generationnexxxt.com:19806/c0a37d19259d4e8781d405f5a086daa8
♥️LOOK TV,mitv://generationnexxxt.com:19806/f8c43fd6cbfd47a296bfed61a33135ae
♥️潘朵啦玩美台,mitv://generationnexxxt.com:19806/e44852f128644c76b6b35cb4953d8e6c
♥️惊艳成人电影台,mitv://generationnexxxt.com:19806/fbceec270a3c4b61b90afea385ea9112
♥️松视1台,mitv://generationnexxxt.com:19806/92c2114176b94e119fab676322c582b0
♥️松视2台,mitv://generationnexxxt.com:19806/d13083f3306544a496d5b5f87ab30281
♥️PLAYBOY,mitv://generationnexxxt.com:19806/8e5d0fed0a4346e2ab51e46a2bf93b8e
♥️香蕉台,mitv://generationnexxxt.com:19806/17d2e415f6514da3842f1467fae4e955
♥️松视3台,mitv://generationnexxxt.com:19806/73a8812084f443c1b3378918ec569471
♥️松视3台,mitv://generationnexxxt.com:19806/73a8812084f443c1b3378918ec569471
♥️JStar极限台,mitv://generationnexxxt.com:19806/c927fff68262429db938f1facd454bf2
♥️HAPPY,mitv://generationnexxxt.com:19806/3a8a5adf93674ce2b85012f87ad07709
♥️K,mitv://generationnexxxt.com:19806/e20dca54b1324dac8e48bfa7b604f1b7
濃密接吻-白花こう,https://t16.cdn2020.com:12340/video/m3u8/2022/02/16/2e2b648c/index.m3u8
她出了很多汗-北条麻妃,https://t16.cdn2020.com:12340/video/m3u8/2022/02/16/8560ca9b/index.m3u8
和我女朋友的漂亮妹妹单独在一,https://t16.cdn2020.com:12340/video/m3u8/2022/02/16/3f605657/index.m3u8
